model,class,feature,coefficient_standardized
direct_method,A_SUB,ext_regional_fights_diff,0.003988500556222558
direct_method,A_SUB,ext_regional_win_pct_diff,0.1365090132141333
direct_method,A_SUB,ext_org_diversity_diff,0.3387917545103331
direct_method,A_SUB,ext_title_fights_diff,0.3970660416786206
direct_method,A_SUB,ext_elo_diff,0.1724400180778445
direct_method,A_SUB,ext_avg_opp_elo_diff,-0.02175984149403439
direct_method,A_SUB,ext_recent5_avg_opp_elo_diff,-0.028605058910507783
direct_method,A_SUB,ext_best_win_opp_elo_diff,0.037564414441773976
direct_method,A_SUB,ext_days_since_last_diff,0.38947299812293695
direct_method,A_SUB,ext_avg_duration_sec_diff,0.16322641633190538
direct_method,A_SUB,ext_recent5_avg_duration_sec_diff,-0.09394217781529651
direct_method,A_SUB,ext_r1_finish_win_pct_diff,-0.22131828479229634
direct_method,A_SUB,ext_early_finish_win_pct_diff,0.2311153989952775
direct_method,A_SUB,ext_multi_route_finisher_diff,0.07345376621218577
direct_method,B_DEC,age_diff,0.09795299320728193
direct_method,B_DEC,height_diff,0.13242677406388462
direct_method,B_DEC,reach_diff,-0.06573033914768946
direct_method,B_DEC,height_missing_diff,0.04762922861760054
direct_method,B_DEC,reach_missing_diff,0.29242859323193915
direct_method,B_DEC,southpaw_diff,-0.04309239622296236
direct_method,B_DEC,switch_diff,-0.10426383549474513
direct_method,B_DEC,striker_style_diff,-0.39523110615802975
direct_method,B_DEC,grappler_style_diff,-0.12350890673688707
direct_method,B_DEC,prior_dwcs_bouts_diff,-0.001413428834363978
direct_method,B_DEC,prior_dwcs_wins_diff,0.13300083007187016
direct_method,B_DEC,prior_dwcs_win_pct_diff,0.05343141872709934
direct_method,B_DEC,prior_dwcs_finish_pct_diff,-0.0263887628700382
direct_method,B_DEC,prior_dwcs_ko_win_pct_diff,0.03954084565494798
direct_method,B_DEC,prior_dwcs_sub_win_pct_diff,-0.07689335516703225
direct_method,B_DEC,prior_dwcs_dec_win_pct_diff,0.0937076077117516
direct_method,B_DEC,prior_dwcs_avg_duration_diff,0.12079286292976521
direct_method,B_DEC,prior_dwcs_over25_rate_diff,-0.07425936430326684
direct_method,B_DEC,prior_dwcs_stats_available_diff,-0.12412149461945095
direct_method,B_DEC,prior_dwcs_sig_landed_pm_diff,0.1418254285870912
direct_method,B_DEC,prior_dwcs_sig_attempted_pm_diff,-0.45134845381811306
direct_method,B_DEC,prior_dwcs_sig_accuracy_diff,0.13435247222515842
