model,class,feature,coefficient_standardized
duration_under_1_5,0,ext_dec_win_pct_diff,0.15698976740502144
duration_under_1_5,0,ext_finish_loss_pct_diff,0.0001771684629257545
duration_under_1_5,0,ext_ko_loss_pct_diff,-0.07143956121678022
duration_under_1_5,0,ext_sub_loss_pct_diff,0.07843221821587168
duration_under_1_5,0,ext_recent3_win_pct_diff,-0.21350281271801655
duration_under_1_5,0,ext_recent5_win_pct_diff,0.2883666260662407
duration_under_1_5,0,ext_recent3_finish_pct_diff,0.07280992871334979
duration_under_1_5,0,ext_recent5_finish_pct_diff,-0.08653878019862839
duration_under_1_5,0,ext_major_fights_diff,-0.13976147140930165
duration_under_1_5,0,ext_major_win_pct_diff,-0.01617484804578609
duration_under_1_5,0,ext_regional_fights_diff,-0.08495188458256092
duration_under_1_5,0,ext_regional_win_pct_diff,-0.04288227656539726
duration_under_1_5,0,ext_org_diversity_diff,0.1595346604152547
duration_under_1_5,0,ext_title_fights_diff,0.23840911446528423
duration_under_1_5,0,ext_elo_diff,0.2515923667963529
duration_under_1_5,0,ext_avg_opp_elo_diff,0.03134287787234892
duration_under_1_5,0,ext_recent5_avg_opp_elo_diff,0.019876701510961065
duration_under_1_5,0,ext_best_win_opp_elo_diff,0.06230706577937542
duration_under_1_5,0,ext_days_since_last_diff,-0.24689353452498905
duration_under_1_5,0,ext_avg_duration_sec_diff,0.07682605276706687
duration_under_1_5,0,ext_recent5_avg_duration_sec_diff,-0.09522356077353199
duration_under_1_5,0,ext_r1_finish_win_pct_diff,0.12023051516102172
duration_under_1_5,0,ext_early_finish_win_pct_diff,-0.06754734460489699
duration_under_1_5,0,ext_multi_route_finisher_diff,0.2699464044130717
duration_under_1_5,1,age_diff,-0.047564864992746675
duration_under_1_5,1,height_diff,-0.22578352725209092
duration_under_1_5,1,reach_diff,-0.02097442739253392
duration_under_1_5,1,height_missing_diff,0.16660977922295558
duration_under_1_5,1,reach_missing_diff,-0.3010667617941688
duration_under_1_5,1,southpaw_diff,0.0889821576908781
duration_under_1_5,1,switch_diff,-0.11761773890533535
duration_under_1_5,1,striker_style_diff,0.08304060401785726
duration_under_1_5,1,grappler_style_diff,0.2210196632018413
duration_under_1_5,1,prior_dwcs_bouts_diff,0.3845588895349838
duration_under_1_5,1,prior_dwcs_wins_diff,0.1801808221904263
duration_under_1_5,1,prior_dwcs_win_pct_diff,0.03460281476892106
duration_under_1_5,1,prior_dwcs_finish_pct_diff,-0.12784749476241938
duration_under_1_5,1,prior_dwcs_ko_win_pct_diff,-0.1048626954055274
duration_under_1_5,1,prior_dwcs_sub_win_pct_diff,-0.07596541057480642
duration_under_1_5,1,prior_dwcs_dec_win_pct_diff,-0.16895388312738935
duration_under_1_5,1,prior_dwcs_avg_duration_diff,-0.03853954618517012
duration_under_1_5,1,prior_dwcs_over25_rate_diff,-0.09558310783977421
duration_under_1_5,1,prior_dwcs_stats_available_diff,0.23893515107455532
duration_under_1_5,1,prior_dwcs_sig_landed_pm_diff,-0.03507682555027201
duration_under_1_5,1,prior_dwcs_sig_attempted_pm_diff,0.38099379868517397
duration_under_1_5,1,prior_dwcs_sig_accuracy_diff,-0.08461515844383576
duration_under_1_5,1,prior_dwcs_td_landed_per15_diff,0.20757027209076248
duration_under_1_5,1,prior_dwcs_td_attempted_per15_diff,-0.30498565465741495
duration_under_1_5,1,prior_dwcs_td_accuracy_diff,-0.38159277510143663
duration_under_1_5,1,prior_dwcs_kd_per15_diff,-0.5246144697334331
duration_under_1_5,1,prior_dwcs_sub_attempts_per15_diff,0.14675954736514374
duration_under_1_5,1,ext_available_diff,0.0930683969404431
duration_under_1_5,1,ext_fights_diff,0.13938235804441168
duration_under_1_5,1,ext_wins_diff,0.09587193705700547
duration_under_1_5,1,ext_losses_diff,-0.10915910764701149
duration_under_1_5,1,ext_win_pct_diff,0.22375636061734552
duration_under_1_5,1,ext_finish_win_pct_diff,0.026234569861864118
duration_under_1_5,1,ext_ko_win_pct_diff,-0.016476179277295264
duration_under_1_5,1,ext_sub_win_pct_diff,0.05729816541520678
duration_under_1_5,1,ext_dec_win_pct_diff,-0.15698976740502144
duration_under_1_5,1,ext_finish_loss_pct_diff,-0.0001771684629257545
duration_under_1_5,1,ext_ko_loss_pct_diff,0.07143956121678022
duration_under_1_5,1,ext_sub_loss_pct_diff,-0.07843221821587168
duration_under_1_5,1,ext_recent3_win_pct_diff,0.21350281271801655
duration_under_1_5,1,ext_recent5_win_pct_diff,-0.2883666260662407
duration_under_1_5,1,ext_recent3_finish_pct_diff,-0.07280992871334979
duration_under_1_5,1,ext_recent5_finish_pct_diff,0.08653878019862839
duration_under_1_5,1,ext_major_fights_diff,0.13976147140930165
duration_under_1_5,1,ext_major_win_pct_diff,0.01617484804578609
duration_under_1_5,1,ext_regional_fights_diff,0.08495188458256092
duration_under_1_5,1,ext_regional_win_pct_diff,0.04288227656539726
duration_under_1_5,1,ext_org_diversity_diff,-0.1595346604152547
duration_under_1_5,1,ext_title_fights_diff,-0.23840911446528423
duration_under_1_5,1,ext_elo_diff,-0.2515923667963529
duration_under_1_5,1,ext_avg_opp_elo_diff,-0.03134287787234892
duration_under_1_5,1,ext_recent5_avg_opp_elo_diff,-0.019876701510961065
duration_under_1_5,1,ext_best_win_opp_elo_diff,-0.06230706577937542
duration_under_1_5,1,ext_days_since_last_diff,0.24689353452498905
duration_under_1_5,1,ext_avg_duration_sec_diff,-0.07682605276706687
duration_under_1_5,1,ext_recent5_avg_duration_sec_diff,0.09522356077353199
duration_under_1_5,1,ext_r1_finish_win_pct_diff,-0.12023051516102172
duration_under_1_5,1,ext_early_finish_win_pct_diff,0.06754734460489699
duration_under_1_5,1,ext_multi_route_finisher_diff,-0.2699464044130717
