model,class,feature,coefficient_standardized
round,R3,prior_dwcs_finish_pct_diff,-0.03649937822375655
round,R3,prior_dwcs_ko_win_pct_diff,-0.015668635017260044
round,R3,prior_dwcs_sub_win_pct_diff,-0.03596279808022088
round,R3,prior_dwcs_dec_win_pct_diff,0.25658191040896355
round,R3,prior_dwcs_avg_duration_diff,-0.2824797929393817
round,R3,prior_dwcs_over25_rate_diff,-0.025057612003028504
round,R3,prior_dwcs_stats_available_diff,0.02326447054586306
round,R3,prior_dwcs_sig_landed_pm_diff,-0.04179846247623289
round,R3,prior_dwcs_sig_attempted_pm_diff,0.15699137807326813
round,R3,prior_dwcs_sig_accuracy_diff,-0.17220623432724308
round,R3,prior_dwcs_td_landed_per15_diff,-0.11344580102619983
round,R3,prior_dwcs_td_attempted_per15_diff,0.022389645348525125
round,R3,prior_dwcs_td_accuracy_diff,0.049865287741841464
round,R3,prior_dwcs_kd_per15_diff,-0.005581896215306645
round,R3,prior_dwcs_sub_attempts_per15_diff,-0.0010997824678039925
round,R3,ext_available_diff,-0.03482770744092396
round,R3,ext_fights_diff,-0.026732506183607847
round,R3,ext_wins_diff,0.0022837788215769638
round,R3,ext_losses_diff,0.01407719169117704
round,R3,ext_win_pct_diff,-0.22946916534448958
round,R3,ext_finish_win_pct_diff,0.13222510761671427
round,R3,ext_ko_win_pct_diff,0.06679111221810538
round,R3,ext_sub_win_pct_diff,0.101458076648853
round,R3,ext_dec_win_pct_diff,-0.24656246132054074
round,R3,ext_finish_loss_pct_diff,-0.02171958016937075
round,R3,ext_ko_loss_pct_diff,-0.08193660974494332
round,R3,ext_sub_loss_pct_diff,0.06027498865460793
round,R3,ext_recent3_win_pct_diff,0.1408882857063858
round,R3,ext_recent5_win_pct_diff,0.301474136972524
round,R3,ext_recent3_finish_pct_diff,-0.2360975832525274
round,R3,ext_recent5_finish_pct_diff,0.19737115972237737
round,R3,ext_major_fights_diff,-0.11294895766798048
round,R3,ext_major_win_pct_diff,0.033411456585888795
round,R3,ext_regional_fights_diff,0.04177006182278693
round,R3,ext_regional_win_pct_diff,-0.1916033372864823
round,R3,ext_org_diversity_diff,0.31078438001875314
round,R3,ext_title_fights_diff,0.04514551904866546
round,R3,ext_elo_diff,-0.020982866350821132
round,R3,ext_avg_opp_elo_diff,0.06143069989793169
round,R3,ext_recent5_avg_opp_elo_diff,0.02298350301381464
round,R3,ext_best_win_opp_elo_diff,-0.0729678811703201
round,R3,ext_days_since_last_diff,-0.11439698832214867
round,R3,ext_avg_duration_sec_diff,0.0247732905328476
round,R3,ext_recent5_avg_duration_sec_diff,0.1385937033659639
round,R3,ext_r1_finish_win_pct_diff,-0.05161367585751008
round,R3,ext_early_finish_win_pct_diff,-0.1697149970828834
round,R3,ext_multi_route_finisher_diff,-0.07091343521258583
