event_index,event_date,event_id,bout_key,fighter_a_id,fighter_b_id,fighter_a,fighter_b,winner_a,winner_name,method,finish_round,duration_minutes,age_diff,height_diff,reach_diff,southpaw_diff,grappler_style_diff,striker_style_diff,prior_bouts_diff,prior_win_pct_diff,prior_finish_pct_diff,prior_ko_win_pct_diff,prior_sub_win_pct_diff,prior_avg_duration_diff,prior_sig_landed_pm_diff,prior_td_landed_per15_diff,prior_kd_per15_diff,prior_sub_attempts_per15_diff
23,2019-07-24,401128922,401128922|4064714|4425355,4425355,4064714,jamahal hill,alexander poppeck,1,jamahal hill,KO-TKO,2,9.48,0.8843439632572867,5.079999999999984,200.66,1,0,0,0,0,0,0,0,0,0,0,0,0
23,2019-07-24,401128922,401128922|4407930|4426306,4426306,4407930,christian lohsen,jj okanovich,0,jj okanovich,DEC-UNA,3,15,-4.221852604776277,7.6200000000000045,-2.539999999999992,1,0,0,0,0,0,0,0,0,0,0,0,0
23,2019-07-24,401128922,401128922|4425604|4566991,4425604,4566991,terrance mckinney,sean woodson,0,sean woodson,KO-TKO,2,6.82,-2.2724628158004627,-10.159999999999997,-11.430000000000007,0,0,0,0,0,0,0,0,0,0,0,0,0
24,2019-07-31,401128923,401128923|3897220|4426312,4426312,3897220,daniel rodriguez,rico farrington,1,daniel rodriguez,DEC-UNA,3,15,2.466854213296646,-7.6200000000000045,-12.699999999999989,0,0,0,0,0,0,0,0,0,0,0,0,0
24,2019-07-31,401128923,401128923|4043437|4426305,4426305,4043437,steven nguyen,aalon cruz,0,aalon cruz,KO-TKO,3,14.6,-3.660581668343635,-2.539999999999992,-12.700000000000017,0,0,1,0,0,0,0,0,0,0,0,0,0
24,2019-07-31,401128923,401128923|4243624|4426285,4243624,4426285,tracy cortez,mariya agapova,1,tracy cortez,DEC-UNA,3,15,3.3238191064840485,-2.539999999999992,-7.6200000000000045,-1,0,-1,0,0,0,0,0,0,0,0,0,0
24,2019-07-31,401128923,401128923|4426144|4426192,4426192,4426144,rodrigo nascimento,michal martinek,1,rodrigo nascimento,SUBMISSION,1,3.27,-2.606487470653061,0,3.8100000000000023,-1,1,0,0,0,0,0,0,0,0,0,0,0
24,2019-07-31,401128923,401128923|4426299|4426301,4426299,4426301,aleksa camur,fabio cherant,1,aleksa camur,KO-TKO,2,5.8,-0.8323237301245072,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
25,2019-08-07,401128924,401128924|3089633|3121961,3089633,3121961,herbert burns,darrick minner,1,herbert burns,SUBMISSION,1,2.48,2.2341321177026217,5.079999999999984,10.159999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2019-08-07,401128924,401128924|3091099|4565642,3091099,4565642,andre muniz,taylor johnson,1,andre muniz,SUBMISSION,1,1.77,0.7255453568519528,2.539999999999992,10.159999999999997,1,0,0,1,1,0,0,0,15,3.2,3,0,0
25,2019-08-07,401128924,401128924|4062287|4565645,4565645,4062287,dwight joseph,jay perrin,1,dwight joseph,DEC-UNA,3,15,3.8303319027769227,0,-2.5400000000000205,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2019-08-07,401128924,401128924|4234751|4350860,4350860,4234751,marilia santos,lucrezia ria,0,lucrezia ria,DEC-SPLT,3,15,-0.46270628418105986,-12.699999999999989,2.539999999999992,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2019-08-07,401128924,401128924|4372245|4409396,4409396,4372245,harvey park,omar morales,0,omar morales,KO-TKO,2,6.1,-0.42711349309021074,2.539999999999992,-6.349999999999994,0,0,-1,0,0,0,0,0,0,0,0,0,0
26,2019-08-14,401128925,401128925|3115959|4065617,3115959,4065617,sarah alpar,shanna young,1,sarah alpar,SUBMISSION,2,7.92,-0.2765286077058384,-7.6200000000000045,-10.159999999999997,1,0,0,0,0,0,0,0,0,0,0,0,0
26,2019-08-14,401128925,401128925|3119811|4084453,3119811,4084453,ray rodriguez,tony gravely,0,tony gravely,KO-TKO,3,12.27,3.8002149257000504,5.0800000000000125,2.5400000000000205,0,0,0,0,0,0,0,0,0,0,0,0,0
26,2019-08-14,401128925,401128925|4044409|4565646,4565646,4044409,devin smyth,brok weaver,0,brok weaver,DEC-UNA,3,15,-3.6249888772527825,-5.079999999999984,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
26,2019-08-14,401128925,401128925|4245681|4248475,4245681,4248475,karl reed,julius anglickas,0,julius anglickas,SUBMISSION,3,13.42,,5.0800000000000125,2.539999999999992,0,0,0,1,0,0,0,0,15,2.2,0,0,0
26,2019-08-14,401128925,401128925|4255766|4379326,4379326,4255766,herdem alacabek,william knight,0,william knight,KO-TKO,3,14.57,-3.175972128106668,10.159999999999997,5.0800000000000125,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2019-08-21,401128926,401128926|3023804|4573548,4573548,3023804,desmond torres,steve garcia,0,steve garcia,KO-TKO,1,4.58,-4.627062841810577,-15.240000000000009,-15.240000000000009,-1,0,-1,0,0,0,0,0,0,0,0,0,0
27,2019-08-21,401128926,401128926|3924096|4423215,4423215,3924096,leon shahbazyan,phil rowe,0,phil rowe,KO-TKO,3,10.27,-5.336180756620603,2.539999999999992,-15.240000000000009,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2019-08-21,401128926,401128926|4141265|4565668,4141265,4565668,mallory martin,micol disegni,1,mallory martin,DEC-UNA,3,15,-6.086367276535455,2.539999999999992,6.350000000000023,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2019-08-21,401128926,401128926|4303035|4569668,4569668,4303035,ricky steele,phil caracappa,1,ricky steele,DEC-SPLT,3,15,4.027461207280094,2.539999999999992,10.159999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2019-08-21,401128926,401128926|4565641|4570799,4570799,4565641,marcos brigagão,jamal pogues,0,jamal pogues,DEC-UNA,3,15,-0.33402465485259825,0,-2.5400000000000205,1,0,-1,0,0,0,0,0,0,0,0,0,0
28,2019-08-28,401128918,401128918|4033520|4421517,4421517,4033520,duško todorović,teddy ash,1,duško todorović,DEC-UNA,3,15,-4.391602839209565,0,2.5400000000000205,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2019-08-28,401128918,401128918|4063667|4569669,4569669,4063667,dylan lockard,tj brown,0,tj brown,SUBMISSION,3,12.98,-1.993196301087636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2019-08-28,401128918,401128918|4388465|4573209,4388465,4573209,peter barrett,sanghoon yoo,1,peter barrett,DEC-UNA,3,15,3.4415491077845566,-5.079999999999984,-2.5400000000000205,1,0,1,0,0,0,0,0,0,0,0,0,0
28,2019-08-28,401128918,401128918|4573207|4573208,4573208,4573207,impa kasanganay,kailan hill,1,impa kasanganay,DEC-UNA,3,15,0.8706544282223447,-5.079999999999984,-5.0800000000000125,-1,0,0,0,0,0,0,0,0,0,0,0,0
29,2020-08-05,401221629,401221629|2594871|4010873,2594871,4010873,dustin jacoby,ty flores,1,dustin jacoby,DEC-UNA,3,15,5.716749830592001,0,7.6200000000000045,0,0,1,0,0,0,0,0,0,0,0,0,0
29,2020-08-05,401221629,401221629|3926497|4686565,4686565,3926497,jordan leavitt,jose flores,1,jordan leavitt,SUBMISSION,1,4.25,-7.208909149400743,-7.6200000000000045,-5.079999999999984,0,0,0,-1,0,0,0,0,-8.53,-2.1101992966002348,0,0,-1.758499413833529
29,2020-08-05,401221629,401221629|4222369|4685888,4222369,4685888,jerome rivera,ronaldo rodríguez,1,jerome rivera,DEC-UNA,3,15,4.041150742315036,10.160000000000025,16.50999999999999,1,1,0,0,0,0,0,0,0,0,0,0,0
29,2020-08-05,401221629,401221629|4685870|4686567,4686567,4685870,mikey gonzalez,uros medic,0,uros medic,KO-TKO,1,2.2,7.6989945036516865,-5.079999999999984,7.6200000000000045,-1,0,0,0,0,0,0,0,0,0,0,0,0
30,2020-08-12,401221630,401221630|2990078|4422029,4422029,2990078,tj laramie,daniel swain,1,tj laramie,DR-TKO,1,5,-6.707872167121845,-7.6200000000000045,-10.160000000000025,0,-1,0,0,0,0,0,0,0,0,0,0,0
30,2020-08-12,401221630,401221630|3998248|4403536,4403536,3998248,brady huang,adrian yanez,0,adrian yanez,KO-TKO,1,0.65,0.9527916384320001,5.079999999999984,-2.5400000000000205,0,0,-1,0,0,0,0,0,0,0,0,0,0
30,2020-08-12,401221630,401221630|4359111|4573208,4359111,4573208,anthony adams,impa kasanganay,0,impa kasanganay,DEC-UNA,3,15,6.012443787346765,5.079999999999984,5.0800000000000125,0,0,0,0,-1,0,0,0,0,0,0,0,0
30,2020-08-12,401221630,401221630|4565671|4683395,4683395,4565671,vanessa demopoulos,cory mckenna,0,cory mckenna,DEC-UNA,3,15,10.798305235562673,-2.5400000000000205,1.2700000000000102,0,1,0,0,0,0,0,0,0,0,0,0,0
30,2020-08-12,401221630,401221630|4684135|4685871,4685871,4684135,dustin stoltzfus,joe pyfer,1,dustin stoltzfus,KO-TKO,1,4.35,4.840619588355683,-5.0800000000000125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2020-08-19,401221631,401221631|3120459|4685887,3120459,4685887,victor reyna,louis cosce,0,louis cosce,KO-TKO,1,1.2,9.059734286124968,5.0800000000000125,7.6200000000000045,1,0,1,1,0,0,0,0,15,4.066666666666666,0,2,2
31,2020-08-19,401221631,401221631|4276994|4684127,4684127,4276994,chad johnson,josh parisian,0,josh parisian,KO-TKO,1,3.72,2.9350363114916824,-5.079999999999984,2.539999999999992,0,0,-1,-1,-1,-1,-1,0,-1.52,-5.2631578947368425,0,-9.868421052631579,0
31,2020-08-19,401221631,401221631|4424582|4683705,4424582,4683705,kevin syler,kenneth cross,0,kenneth cross,DEC-UNA,3,15,1.1827758270190358,-7.6200000000000045,-1.2699999999999818,-1,0,0,1,1,0,0,0,15,9.8,1,0,2
31,2020-08-19,401221631,401221631|4683396|4686737,4683396,4686737,cheyanne vlismas,hilarie rose,1,cheyanne vlismas,DEC-UNA,3,15,-2.617439098681011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2020-08-19,401221631,401221631|4686738|4687126,4686738,4687126,matt dixon,orion cosce,0,orion cosce,KO-TKO,3,14.7,-1.2347960601518189,-2.539999999999992,10.159999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2020-08-26,401221632,401221632|3120449|4686736,3120449,4686736,rafael alves,alejandro flores,1,rafael alves,SUBMISSION,2,7.92,0.7255453568519563,-2.539999999999992,-15.240000000000009,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2020-08-26,401221632,401221632|3895527|4237148,4237148,3895527,jamie pickett,jhonoven pati,1,jamie pickett,KO-TKO,2,5.55,1.6646474602490144,2.5400000000000205,12.699999999999989,0,0,1,2,0,0,0,0,9.96,2.459839357429719,0.753012048192771,0,0.753012048192771
32,2020-08-26,401221632,401221632|4193828|4684238,4684238,4193828,jeff molina,jacob silva,1,jeff molina,DEC-UNA,3,15,-9.396496847984555,2.539999999999992,5.079999999999984,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2020-08-26,401221632,401221632|4341591|4389513,4389513,4341591,kyron bowen,collin huckbody,0,collin huckbody,SUBMISSION,1,1.47,0.7693518689637706,-2.539999999999992,5.0800000000000125,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2020-08-26,401221632,401221632|4684468|4684470,4684468,4684470,mike breeden,anthony romero,0,anthony romero,DEC-UNA,3,15,7.849579389036052,-2.539999999999992,-2.539999999999992,0,0,1,0,0,0,0,0,0,0,0,0,0
33,2020-09-02,401222724,401222724|2989380|4684241,2989380,4684241,jimmy flick,nate smith,1,jimmy flick,SUBMISSION,3,13.25,4.585994236705751,2.5400000000000205,-2.539999999999992,0,1,0,0,0,0,0,0,0,0,0,0,0
33,2020-09-02,401222724,401222724|4231391|4360028,4231391,4360028,ronnie lawrence,jose johnson,1,ronnie lawrence,DEC-UNA,3,15,2.9322984044846905,-10.159999999999997,-7.6200000000000045,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2020-09-02,401222724,401222724|4255766|4684474,4255766,4684474,william knight,cody brundage,1,william knight,KO-TKO,1,2.38,6.116484253612327,-5.079999999999984,2.539999999999992,0,-1,0,1,1,1,1,0,14.57,3.8435140700068633,2.0590253946465342,0,0
33,2020-09-02,401222724,401222724|4293896|4684678,4293896,4684678,chase gibson,tucker lutz,0,tucker lutz,DEC-UNA,3,15,4.424457723293429,5.0800000000000125,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
33,2020-09-02,401222724,401222724|4686734|4686735,4686735,4686734,dennis buzukja,melsik baghdasaryan,0,melsik baghdasaryan,DEC-UNA,3,15,-5.675681225487178,0,1.2699999999999818,-1,0,0,0,0,0,0,0,0,0,0,0,0
34,2020-09-09,401222785,401222785|3162028|3913473,3913473,3162028,phil hawes,khadzhi bestaev,1,phil hawes,KO-TKO,1,1.3,-0.48187163322997506,-12.700000000000017,3.8100000000000023,0,1,0,1,0,0,0,0,7.33,2.319236016371078,2.0463847203274215,0,0
34,2020-09-09,401222785,401222785|3896920|4045420,4045420,3896920,aliaskhab khizriev,henrique shiguemoto,1,aliaskhab khizriev,SUBMISSION,1,0.83,-1.1718241989910823,-5.0800000000000125,5.0800000000000125,1,0,0,0,0,0,0,0,0,0,0,0,0
34,2020-09-09,401222785,401222785|4252253|4600143,4252253,4600143,al matavao,tafon nchukwi,0,tafon nchukwi,KO-TKO,2,7.02,0.6379323326283242,-10.159999999999997,-24.130000000000024,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2020-09-09,401222785,401222785|4412279|4684237,4412279,4684237,drako rodriguez,mana martinez,1,drako rodriguez,SUBMISSION,1,2.37,-0.22724628158004379,-5.0800000000000125,-2.5400000000000205,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2020-09-09,401222785,401222785|4685886|4689223,4685886,4689223,cameron church,sherrard blackledge,0,sherrard blackledge,DEC-UNA,3,15,2.885753985365888,0,-7.6200000000000045,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2020-09-16,401222786,401222786|2511778|4683397,4683397,2511778,korey kuppe,michael lombardo,0,michael lombardo,DEC-UNA,3,15,1.190989548040001,12.700000000000017,7.6200000000000045,0,0,0,-1,0,0,0,0,-15,-4.533333333333333,-2,0,-4
35,2020-09-16,401222786,401222786|3947116|4246527,4246527,3947116,kyle driscoll,dinis paiva,1,kyle driscoll,DEC-UNA,3,15,-6.327303093150441,5.0800000000000125,7.6200000000000045,-1,0,0,0,0,0,0,0,0,0,0,0,0
35,2020-09-16,401222786,401222786|4040956|4690541,4690541,4040956,gregory rodrigues,jordan williams,0,jordan williams,KO-TKO,1,2.32,-1.347050247438343,5.0800000000000125,-1.2700000000000102,-1,1,-1,-1,0,0,0,0,-15,-9.133333333333333,0,0,0
35,2020-09-16,401222786,401222786|4375603|4684925,4375603,4684925,danyelle wolf,taneisha tennant,1,danyelle wolf,DEC-UNA,3,15,5.768770063724787,10.159999999999997,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35,2020-09-16,401222786,401222786|4686739|4690540,4690540,4686739,muhammad naimov,collin anglin,0,collin anglin,DEC-UNA,3,15,-1.4593044347248743,0,-2.539999999999992,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2020-11-05,401223624,401223624|3074813|3147489,3074813,3147489,luis saldana,vince murdock,1,luis saldana,KO-TKO,3,10.73,0.14510907137039197,12.700000000000017,17.78,0,0,1,0,0,0,0,0,0,0,0,0,0
36,2020-11-05,401223624,401223624|4038116|4693719,4038116,4693719,ignacio bahamondes,edson gomez,1,ignacio bahamondes,KO-TKO,2,7.52,-6.508004955611682,17.78,15.240000000000009,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2020-11-05,401223624,401223624|4227709|4251497,4251497,4227709,harry hunsucker,jared vanderaa,0,jared vanderaa,KO-TKO,1,3.57,3.353936083560921,-5.079999999999984,-12.699999999999989,0,1,0,0,0,0,0,0,0,0,0,0,0
36,2020-11-05,401223624,401223624|4687590|4695736,4695736,4687590,carlos ulberg,bruno oliveira,1,carlos ulberg,KO-TKO,1,2.03,-6.516218676632651,0,-7.619999999999976,0,0,1,0,0,0,0,0,0,0,0,0,0
37,2020-11-11,401223625,401223625|2504828|4689229,2504828,4689229,stephanie frausto,luana pinheiro,0,luana pinheiro,KO-TKO,1,2.8,2.16294653552092,0,-3.8100000000000023,0,-1,0,0,0,0,0,0,0,0,0,0,0
37,2020-11-11,401223625,401223625|3897242|4294278,3897242,4294278,nikolas motta,joe lowry,1,nikolas motta,DEC-UNA,3,15,-3.159544686064738,-5.0800000000000125,-7.619999999999976,0,0,1,-1,0,0,0,0,-2.87,-11.846689895470384,0,-5.2264808362369335,0
37,2020-11-11,401223625,401223625|4237930|4606413,4606413,4237930,danny sabatello,taylor moore,1,danny sabatello,DEC-UNA,3,15,0.5448434943907117,0,2.539999999999992,-1,0,0,0,0,0,0,0,0,0,0,0,0
37,2020-11-11,401223625,401223625|4684922|4684923,4684922,4684923,mariusz ksiazkiewicz,mario sousa,0,mario sousa,DEC-UNA,3,15,7.044634728981428,0,-11.430000000000007,1,0,0,0,0,0,0,0,0,0,0,0,0
37,2020-11-11,401223625,401223625|4701012|4702563,4702563,4701012,natan levy,shaheen santana,1,natan levy,SUBMISSION,3,10.92,-0.32307302682464467,-10.159999999999997,-10.159999999999997,1,0,0,0,0,0,0,0,0,0,0,0,0
38,2020-11-18,401223626,401223626|3162581|4700964,3162581,4700964,oscar cota,nick maximov,0,nick maximov,DEC-UNA,3,15,13.18849805266364,5.0800000000000125,-10.159999999999997,-1,0,0,0,0,0,0,0,0,0,0,0,0
38,2020-11-18,401223626,401223626|4193828|4249185,4193828,4249185,jacob silva,jp buys,0,jp buys,SUBMISSION,1,4.9,8.18360404388865,0,0,0,-1,0,0,0,0,0,0,7.529999999999999,3.0586345381526105,-4.016064257028113,0,0
38,2020-11-18,401223626,401223626|4374740|4689226,4374740,4689226,victoria leonardo,chelsea hackett,1,victoria leonardo,KO-TKO,2,9.68,8.495725442685337,2.539999999999992,-5.079999999999984,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2020-11-18,401223626,401223626|4566310|4689228,4566310,4689228,gloria de paula,pauline macias,1,gloria de paula,DEC-UNA,3,15,-6.951545890743823,2.539999999999992,8.889999999999986,-1,0,1,0,0,0,0,0,0,0,0,0,0
38,2020-11-18,401223626,401223626|4684678|4689223,4689223,4684678,sherrard blackledge,tucker lutz,0,tucker lutz,DEC-UNA,3,15,0.9035093123062055,7.6200000000000045,7.6200000000000045,0,-1,0,0,0,0,0,0,0,-2.4000000000000004,0,0,1
39,2021-09-01,600008640,600008640|3110833|4227265,4227265,3110833,azamat murzakanov,matheus scheffel,1,azamat murzakanov,KO-TKO,1,3,3.564754923099038,-10.159999999999997,-11.429999999999978,1,0,1,0,0,0,0,0,0,0,0,0,0
39,2021-09-01,600008640,600008640|4013049|4713584,4713584,4013049,victor altamirano,carlos candelario,1,victor altamirano,DEC-SPLT,3,15,0.3614037249224822,0,5.0800000000000125,-1,0,1,-1,-1,0,0,0,-15,-1.6666666666666667,-8,0,-5
39,2021-09-01,600008640,600008640|4410116|4869424,4410116,4869424,leonardo damiani,aj fletcher,0,aj fletcher,KO-TKO,1,2.4,6.472412164520833,0,5.079999999999984,0,0,-1,0,0,0,0,0,0,0,0,0,0
39,2021-09-01,600008640,600008640|4422355|4881999,4881999,4422355,diego lopes,joanderson brito,0,joanderson brito,DEC-UNA,3,10.2,0.11773000130050448,7.6200000000000045,1.2700000000000102,0,1,-1,0,0,0,0,0,0,0,0,0,0
40,2021-09-08,600008641,600008641|2959422|4684923,2959422,4684923,chidi njokuani,mario sousa,1,chidi njokuani,KO-TKO,3,11.58,7.803034969917245,0,1.2699999999999818,0,0,1,-1,-1,0,0,0,-15,-3.4,0,0,-1
40,2021-09-08,600008641,600008641|3896935|4396359,4396359,3896935,cj vergara,bruno korea,1,cj vergara,KO-TKO,1,0.68,0.027379070069883937,0,7.6200000000000045,0,-1,0,0,0,0,0,0,0,0,0,0,0
40,2021-09-08,600008641,600008641|3960072|4816062,4816062,3960072,chad anheliger,muin gafurov,1,chad anheliger,DEC-SPLT,3,15,9.459468709145298,-2.5400000000000205,-8.889999999999986,0,-1,0,0,0,0,0,0,0,0,0,0,0
40,2021-09-08,600008641,600008641|3962309|4875505,4875505,3962309,saimon oliveira,jose alday,1,saimon oliveira,DEC-SPLT,3,15,0.39973442302032325,-7.6200000000000045,10.159999999999997,0,0,1,0,0,0,0,0,0,0,0,0,0
41,2021-09-15,600008642,600008642|3088682|3120454,3088682,3120454,albert duraev,caio bittencourt,1,albert duraev,SUBMISSION,1,3.48,2.3737653750590333,-2.539999999999992,0,0,1,0,0,0,0,0,0,0,0,0,0,0
41,2021-09-15,600008642,600008642|4684857|4873640,4684857,4873640,nasrudin nasrudinov,jailton almeida,0,jailton almeida,SUBMISSION,2,6.82,-0.2792665147128268,-7.6200000000000045,-20.319999999999993,0,0,-1,0,0,0,0,0,0,0,0,0,0
41,2021-09-15,600008642,600008642|4686723|4835135,4835135,4686723,jasmine jasudavicius,julia polastri,1,jasmine jasudavicius,DEC-UNA,3,15,9.01045195999918,12.700000000000017,12.699999999999989,0,0,-1,0,0,0,0,0,0,0,0,0,0
41,2021-09-15,600008642,600008642|4828707|4875506,4875506,4828707,ange loosa,jack della maddalena,0,jack della maddalena,DEC-UNA,3,15,3.4826177128893825,-2.539999999999992,2.5400000000000205,0,0,1,0,0,0,0,0,0,0,0,0,0
41,2021-09-15,600008642,600008642|4875507|4875508,4875508,4875507,mo miller,brandon lewis,1,mo miller,DEC-UNA,3,15,4.977514938705109,10.159999999999997,5.079999999999984,0,0,0,0,0,0,0,0,0,0,0,0,0
42,2021-09-22,600008643,600008643|4239743|4252258,4252258,4239743,victor martinez,jacob rosales,1,victor martinez,DEC-UNA,3,15,4.0301991142870826,-7.6200000000000045,-10.159999999999997,0,0,0,-1,0,0,0,0,-11.83,-12.003381234150465,-5.07185122569738,0,0
42,2021-09-22,600008643,600008643|4374436|4835136,4374436,4835136,aj dobson,hashem arkhagha,1,aj dobson,SUBMISSION,1,4.35,-2.3518621190031297,-2.5400000000000205,2.539999999999992,0,0,0,0,0,0,0,0,0,0,0,0,0
42,2021-09-22,600008643,600008643|4426305|4875510,4875510,4426305,theo rlayang,steven nguyen,0,steven nguyen,DEC-UNA,3,15,-1.2265823391308501,-10.159999999999997,-20.319999999999993,0,0,-1,-1,0,0,0,0,-14.6,-6.301369863013699,0,0,0
42,2021-09-22,600008643,600008643|4683418|4875509,4875509,4683418,kleydson rodrigues,santo curatolo,1,kleydson rodrigues,DEC-UNA,3,15,-0.7584002409358135,5.079999999999984,10.159999999999997,-1,0,0,0,0,0,0,0,0,0,0,0,0
42,2021-09-22,600008643,600008643|4700616|4869426,4700616,4869426,nikolay veretennikov,michael morales,0,michael morales,DEC-UNA,3,15,9.503275221257109,2.539999999999992,-12.699999999999989,0,1,-1,0,0,0,0,0,0,0,0,0,0
43,2021-09-29,600008644,600008644|4001837|4848663,4001837,4848663,rizvan kuniev,edivan santos,1,rizvan kuniev,KO-TKO,3,11,0.14784697837738037,0,-5.0800000000000125,0,0,0,0,0,0,0,0,0,0,0,0,0
43,2021-09-29,600008644,600008644|4255574|4835137,4835137,4255574,caio borralho,aaron jeffery,1,caio borralho,DEC-UNA,3,15,-0.1724881414402759,-2.5400000000000205,5.0800000000000125,1,0,0,-1,0,0,0,0,-3.38,-4.1420118343195265,-4.437869822485207,-4.437869822485207,-4.437869822485207
43,2021-09-29,600008644,600008644|4863327|4863328,4863328,4863327,lucas almeida,daniel zellhuber,0,daniel zellhuber,DEC-UNA,3,15,8.430015674517616,-5.079999999999984,-15.240000000000009,0,0,1,0,0,0,0,0,0,0,0,0,0
43,2021-09-29,600008644,600008644|4873641|4873642,4873642,4873641,ihor potieria,lucasz sudolski,1,ihor potieria,KO-TKO,1,3.68,-2.9542016605405976,-2.539999999999992,-1.2700000000000102,1,0,0,0,0,0,0,0,0,0,0,0,0
44,2021-10-06,600010080,600010080|3165120|4892412,4892412,3165120,shimon smotritsky,mike malott,0,mike malott,SUBMISSION,1,0.65,-8.791419399440098,2.5400000000000205,2.5400000000000205,0,0,0,0,0,0,0,0,0,0,0,0,0
44,2021-10-06,600010080,600010080|3249894|4236496,3249894,4236496,carlos hernandez,daniel barez,1,carlos hernandez,DEC-SPLT,3,15,-4.873474472439543,5.0800000000000125,2.5400000000000205,0,0,0,0,0,0,0,0,0,0,0,0,0
44,2021-10-06,600010080,600010080|4425728|4880596,4880596,4425728,fernie garcia,joshua weems,1,fernie garcia,KO-TKO,1,2.17,2.0616439762623457,-2.539999999999992,-5.079999999999984,0,0,0,0,0,0,0,0,0,0,0,0,0
44,2021-10-06,600010080,600010080|4783385|4875515,4783385,4875515,joseph holmes,shonte barnes,1,joseph holmes,SUBMISSION,2,7.77,-8.397160790433755,12.699999999999989,10.159999999999997,-1,0,0,0,0,0,0,0,0,0,0,0,0
44,2021-10-06,600010080,600010080|4874988|4874989,4874988,4874989,genaro valdez,patrik white,1,genaro valdez,KO-TKO,2,5.73,1.4018083875781144,-7.6200000000000045,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,2021-10-13,600010081,600010081|2502713|4406574,2502713,4406574,lorenzo hood,martin buday,0,martin buday,KO-TKO,1,4.93,2.694100494876693,-2.539999999999992,7.619999999999976,1,-1,0,0,0,0,0,0,0,0,0,0,0
45,2021-10-13,600010081,600010081|4403763|4869428,4403763,4869428,kathryn paprocki,maria silva,0,maria silva,DEC-UNA,3,15,2.64208026174391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,2021-10-13,600010081,600010081|4705600|4815978,4705600,4815978,jake hadley,mitch raposo,1,jake hadley,SUBMISSION,2,8.18,2.201277233618761,5.0800000000000125,13.969999999999999,1,0,0,0,0,0,0,0,0,0,0,0,0
45,2021-10-13,600010081,600010081|4867356|4877915,4867356,4877915,chris duncan,viacheslav borshchev,0,viacheslav borshchev,KO-TKO,2,5.47,-1.336098619410393,-2.539999999999992,5.0800000000000125,0,0,-1,0,0,0,0,0,0,0,0,0,0
45,2021-10-13,600010081,600010081|4875511|4892422,4875511,4892422,christian rodriguez,reyes cortez jr.,1,christian rodriguez,DEC-UNA,3,15,-5.3799872687324175,0,8.890000000000015,0,0,0,0,0,0,0,0,0,0,0,0,0
46,2021-10-20,600011551,600011551|3924102|3936279,3936279,3924102,pedro falcão,james barnes,1,pedro falcão,KO-TKO,3,13.92,-10.174062437969297,-5.0800000000000125,-12.700000000000017,0,0,0,0,0,0,0,0,0,0,0,0,0
46,2021-10-20,600011551,600011551|4336424|4835137,4336424,4835137,jesse murray,caio borralho,0,caio borralho,KO-TKO,1,1.68,-0.02737907006988749,5.0800000000000125,7.6200000000000045,-1,0,0,-1,-1,0,0,0,-15,-4.533333333333333,-3,0,0
46,2021-10-20,600011551,600011551|4816066|4836549,4836549,4816066,valesca machado,piera rodriguez,0,piera rodriguez,DEC-UNA,3,15,-3.4826177128893825,2.539999999999992,-1.2699999999999818,0,0,-1,0,0,0,0,0,0,0,0,0,0
46,2021-10-20,600011551,600011551|4875514|4894791,4894791,4875514,armen petrosyan,kaloyan kolev,1,armen petrosyan,KO-TKO,1,4.45,1.9548656029897948,2.539999999999992,-5.079999999999984,0,0,1,0,0,0,0,0,0,0,0,0,0
46,2021-10-20,600011551,600011551|4878384|4880114,4880114,4878384,jonny parsons,solomon renfro,1,jonny parsons,DEC-SPLT,3,15,5.418317966830259,0,-7.6200000000000045,0,0,1,0,0,0,0,0,0,0,0,0,0
