event_date,event_id,bout_key,fighter_a_id,fighter_b_id,fighter_a,fighter_b,winner_a,winner_name,method,finish_round,duration_minutes,age_diff,height_diff,reach_diff,height_missing_diff,reach_missing_diff,southpaw_diff,switch_diff,striker_style_diff,grappler_style_diff,prior_dwcs_bouts_diff,prior_dwcs_wins_diff,prior_dwcs_win_pct_diff,prior_dwcs_finish_pct_diff,prior_dwcs_ko_win_pct_diff,prior_dwcs_sub_win_pct_diff,prior_dwcs_dec_win_pct_diff,prior_dwcs_avg_duration_diff,prior_dwcs_over25_rate_diff,prior_dwcs_stats_available_diff,prior_dwcs_sig_landed_pm_diff,prior_dwcs_sig_attempted_pm_diff,prior_dwcs_sig_accuracy_diff,prior_dwcs_td_landed_per15_diff,prior_dwcs_td_attempted_per15_diff,prior_dwcs_td_accuracy_diff,prior_dwcs_kd_per15_diff,prior_dwcs_sub_attempts_per15_diff
2017-07-11,400961602,400961602|2506260|2558159,2558159,2506260,azunna anyanwu,greg rebello,1,azunna anyanwu,KO-TKO,2,8.07,0.8542269861804144,2.539999999999992,10.160000000000025,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-11,400961602,400961602|3020777|4237148,3020777,4237148,charles byrd,jamie pickett,1,charles byrd,SUBMISSION,1,4.92,4.8844261004675005,-10.159999999999997,-17.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-11,400961602,400961602|3122040|3928693,3122040,3928693,boston salmon,ricky turcios,1,boston salmon,DEC-UNA,3,15.0,2.540777702485336,0.0,-7.6200000000000045,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-11,400961602,400961602|3128221|3961774,3961774,3128221,manny vazquez,joby sanchez,0,joby sanchez,DEC-UNA,3,15.0,-2.4066202591428976,10.160000000000025,10.159999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-19,400966346,400966346|2553221|3024141,3024141,2553221,dan spohn,angel de anda,1,dan spohn,SUBMISSION,1,3.17,0.6242427975933822,20.319999999999993,,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-19,400966346,400966346|2557012|3895524,2557012,3895524,lazar stojadinovic,thanh le,0,thanh le,KO-TKO,2,6.58,-3.5647549230990343,-5.079999999999984,-16.50999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-19,400966346,400966346|4030197|4082117,4030197,4082117,casey kenney,cee jay hamilton,1,casey kenney,DEC-UNA,3,15.0,-4.4490988863563246,2.5400000000000205,-10.159999999999997,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-19,400966346,400966346|4040925|4237605,4040925,4237605,sidney outlaw,michael cora,1,sidney outlaw,DEC-UNA,3,15.0,-2.6311286337159565,,-2.5400000000000205,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-19,400966346,400966346|4082018|4205093,4082018,4205093,alfred khashakyan,sean o'malley,0,sean o'malley,KO-TKO,1,4.23,6.2698070460036845,-7.6200000000000045,-5.079999999999984,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-25,400966347,400966347|3087807|3111997,3111997,3087807,geoff neal,chase waldon,1,geoff neal,KO-TKO,1,1.93,,-7.6200000000000045,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-25,400966347,400966347|3120931|4236956,3120931,4236956,jason jackson,kyle stewart,0,kyle stewart,KO-TKO,2,5.35,-1.7440467634516779,10.159999999999997,7.6200000000000045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-25,400966347,400966347|3887606|4236954,4236954,3887606,karl roberson,ryan spann,1,karl roberson,KO-TKO,1,0.25,0.8870818702642786,-10.160000000000025,-12.699999999999989,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-25,400966347,400966347|3923647|3948876,3948876,3923647,alonzo menifield,daniel jolly,1,alonzo menifield,DR-TKO,1,5.0,-3.1212139879668968,-2.539999999999992,2.539999999999992,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-25,400966347,400966347|4074001|4236955,4236955,4074001,luis gomez,dan ige,0,dan ige,SUBMISSION,3,13.38,-3.479879805882394,0.0,-3.8100000000000023,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-01,400966348,400966348|3913473|4077475,4077475,3913473,julian marquez,phil hawes,1,julian marquez,KO-TKO,2,7.33,-1.3278848983894243,5.0800000000000125,-13.969999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-01,400966348,400966348|3960440|4020801,3960440,4020801,brandon davis,austin arnett,1,brandon davis,DEC-UNA,3,15.0,1.4565665277178859,-5.079999999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-01,400966348,400966348|4013049|4073937,4073937,4013049,ronaldo candido de oliveira,carlos candelario,0,carlos candelario,DEC-UNA,3,15.0,2.1109263023881404,-5.0800000000000125,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-01,400966348,400966348|4063869|4237014,4237014,4063869,cheyden leialoha,john castaneda,0,john castaneda,DEC-UNA,3,15.0,-2.2396079317165984,5.0800000000000125,5.079999999999984,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-01,400966348,400966348|4237013|4237015,4237013,4237015,james gray,kyler phillips,0,kyler phillips,KO-TKO,1,0.77,7.6305468284769695,2.539999999999992,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-08,400968458,400968458|3077954|3155425,3077954,3155425,kevin gray,alex perez,0,alex perez,SUBMISSION,1,2.9,,-7.619999999999976,3.8100000000000023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-08,400968458,400968458|3152189|4081550,4081550,3152189,mike rodriguez,jamelle jones,1,mike rodriguez,KO-TKO,1,2.25,-0.8268479161105304,10.159999999999997,19.05000000000001,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-08,400968458,400968458|3164449|3922491,3922491,3164449,ricky simon,donavon frelow,1,ricky simon,DEC-SPLT,3,15.0,-7.611381479428047,0.0,12.699999999999989,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-08,400968458,400968458|4008509|4227122,4227122,4008509,julio arce,peter petties,1,julio arce,KO-TKO,2,7.65,1.1471830359281832,-10.159999999999997,-5.079999999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-08,400968458,400968458|4013988|4245091,4245091,4013988,everett sims,shelton graves,0,shelton graves,KO-TKO,3,12.33,-2.8665886363169655,-5.0800000000000125,3.8100000000000023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-16,400968459,400968459|3020777|3077134,3077134,3020777,buddy wallace,charles byrd,0,charles byrd,SUBMISSION,2,7.05,-5.388200989753383,2.539999999999992,-10.159999999999997,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-4.92,0.0,-1.0,-2.6422764227642275,-4.878048780487805,-0.5416666666666666,-3.048780487804878,-3.048780487804878,-1.0,0.0,-3.048780487804878
2017-08-16,400968459,400968459|3074719|3931156,3931156,3074719,grant dawson,adrian diaz,1,grant dawson,SUBMISSION,2,6.25,-5.820790296857567,0.0,,0.0,-1.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-16,400968459,400968459|4028629|4245681,4028629,4245681,cameron olson,karl reed,1,cameron olson,DEC-UNA,3,15.0,,-10.160000000000025,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-16,400968459,400968459|4036096|4038127,4036096,4038127,jaime alvarez,martin day,1,jaime alvarez,DEC-UNA,3,15.0,0.6762630307261617,-5.0800000000000125,,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-16,400968459,400968459|4037324|4232927,4232927,4037324,tiffany masters,jamie colleen miller,0,jamie colleen miller,SUBMISSION,3,14.72,,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-23,400972137,400972137|2984784|4227123,4227123,2984784,mark cherico,mike santiago,0,mike santiago,KO-TKO,1,2.98,,-5.0800000000000125,1.2700000000000102,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-23,400972137,400972137|3039664|4245094,4245094,3039664,kennedy nzechukwu,anton berzin,1,kennedy nzechukwu,DEC-SPLT,3,15.0,-2.7050521229046467,7.6200000000000045,,0.0,-1.0,1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-23,400972137,400972137|3041138|4249184,4249184,3041138,benito lopez,steven peterson,1,benito lopez,DEC-SPLT,3,15.0,-3.8549730658398182,0.0,7.619999999999976,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-23,400972137,400972137|3099608|4054622,4054622,3099608,jordan espinosa,nick urso,1,jordan espinosa,SUBMISSION,1,1.38,-4.117812138510715,0.0,6.349999999999994,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-23,400972137,400972137|3128221|4249185,4249185,3128221,jp buys,joby sanchez,0,joby sanchez,KO-TKO,2,7.470000000000001,-4.851571216383636,-2.539999999999992,-2.539999999999992,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,-15.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-30,400972138,400972138|2951136|4030197,4030197,2951136,casey kenney,adam antolin,0,adam antolin,DEC-SPLT,3,15.0,-9.054258472110995,5.0800000000000125,12.699999999999989,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,15.0,1.0,1.0,3.933333333333333,9.533333333333333,0.4125874125874126,3.0,8.0,0.375,0.0,1.0
2017-08-30,400972138,400972138|3153109|4256214,3153109,4256214,kelly velasco,lauren mueller,0,lauren mueller,DEC-UNA,3,15.0,,10.159999999999997,,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-30,400972138,400972138|3926497|4081024,4081024,3926497,matt frevola,jose flores,1,matt frevola,SUBMISSION,2,8.53,-2.2341321177026217,-7.6200000000000045,-5.079999999999984,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-30,400972138,400972138|3983543|4249193,3983543,4249193,allen crowder,don'tale mayes,1,allen crowder,KO-TKO,3,14.2,2.1875876985838154,-7.6200000000000045,-11.430000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-30,400972138,400972138|4249191|4249192,4249192,4249191,bevon lewis,elias urbina,1,bevon lewis,KO-TKO,2,7.779999999999999,2.431261422205793,0.0,5.079999999999984,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-13,401033270,401033270|2220951|2223033,2220951,2223033,greg hardy,austen lane,1,greg hardy,KO-TKO,1,0.95,-0.7173316358309876,-2.539999999999992,1.2700000000000102,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-13,401033270,401033270|2984770|4065047,4065047,2984770,sean lally,chris curtis,0,chris curtis,KO-TKO,3,11.62,-3.307391664442118,5.079999999999984,-2.5400000000000205,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-13,401033270,401033270|3943695|4339129,3943695,4339129,kevin holland,will santiago jr.,1,kevin holland,DEC-UNA,3,15.0,-9.74147313086511,12.699999999999989,,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-13,401033270,401033270|3948876|4339131,3948876,4339131,alonzo menifield,dashawn boatwright,1,alonzo menifield,KO-TKO,1,0.13,0.3668795389364625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.8,6.6,0.2727272727272727,0.0,6.0,0.0,0.0,0.0
2018-06-13,401033270,401033270|4252349|4339130,4339130,4252349,montel jackson,rico disciullo,1,montel jackson,KO-TKO,3,12.25,-5.533310061123775,2.5400000000000205,2.539999999999992,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-20,401033277,401033277|3122837|4339144,3122837,4339144,matt sayles,yazan hajeh,1,matt sayles,KO-TKO,1,1.95,-1.464780248738851,0.0,,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-20,401033277,401033277|3146345|3887606,3146345,3887606,emiliano sordi,ryan spann,0,ryan spann,SUBMISSION,1,0.43,0.5202023313278161,-7.6200000000000045,-5.079999999999984,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,-1.0,-20.0,-28.0,-0.7142857142857143,0.0,0.0,0.0,-60.0,0.0
2018-06-20,401033277,401033277|3938715|3957071,3938715,3957071,austin springer,giga chikadze,1,austin springer,SUBMISSION,3,14.17,1.2895542002915867,-10.159999999999997,-7.6200000000000045,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-20,401033277,401033277|4339148|4339149,4339149,4339148,dwight grant,tyler hill,1,dwight grant,KO-TKO,2,7.13,6.902263564618032,-5.0800000000000125,-7.6200000000000045,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-27,401033279,401033279|2506260|4276994,4276994,2506260,josh parisian,greg rebello,1,josh parisian,KO-TKO,1,1.52,-7.0418968219744436,10.159999999999997,15.240000000000009,0.0,0.0,-1.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-27,401033279,401033279|3611366|4294510,4294510,3611366,austin tweedy,te edwards,0,te edwards,KO-TKO,1,0.47,-0.03833069809783751,0.0,,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-27,401033279,401033279|3915502|3955577,3915502,3955577,jamall emmers,julian erosa,0,julian erosa,KO-TKO,2,6.17,0.01916534904892231,-7.619999999999976,-1.2699999999999818,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-27,401033279,401033279|4039866|4339152,4039866,4339152,jaimelene nievera,antonina shevchenko,0,antonina shevchenko,KO-TKO,2,8.370000000000001,0.06297186116073306,-7.6200000000000045,,0.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-11,401033280,401033280|2555540|4357555,4357555,2555540,joey gomez,kevin aguilar,0,kevin aguilar,DEC-SPLT,3,15.0,-0.9719569874809189,7.6200000000000045,,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-11,401033280,401033280|3020395|4239492,3020395,4239492,toby misech,ricky palacios,0,ricky palacios,DEC-UNA,3,15.0,-0.6735251237191733,5.0800000000000125,,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-11,401033280,401033280|3084125|4054622,4054622,3084125,jordan espinosa,rilley dutro,1,jordan espinosa,KO-TKO,3,14.97,-2.1821118845698386,-5.0800000000000125,-2.5400000000000205,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.38,0.0,1.0,3.6231884057971016,7.971014492753624,0.45454545454545453,0.0,21.739130434782613,0.0,0.0,0.0
2018-07-11,401033280,401033280|4243343|4339490,4339490,4243343,jalin turner,max mustaki,1,jalin turner,DR-TKO,1,5.0,-7.526506362211407,7.6200000000000045,,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-11,401033280,401033280|4249192|4339489,4249192,4339489,bevon lewis,alton cunningham,1,bevon lewis,KO-TKO,1,3.02,2.1246158374230824,2.539999999999992,5.079999999999984,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,7.779999999999999,0.0,1.0,3.856041131105399,10.154241645244216,0.379746835443038,0.0,1.9280205655526996,0.0,0.0,0.0
2018-07-18,401033281,401033281|3041157|4349153,4349153,3041157,vince morales,domingo pilarte,0,domingo pilarte,SUBMISSION,2,6.87,-0.851489079173426,-12.699999999999989,-10.159999999999997,0.0,0.0,-1.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-18,401033281,401033281|4037324|4246307,4246307,4037324,maycee barber,jamie colleen miller,1,maycee barber,KO-TKO,3,14.25,-12.539614092007362,7.6200000000000045,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-14.72,-1.0,-1.0,-3.532608695652174,-5.638586956521739,-0.6265060240963856,-3.057065217391304,-5.095108695652174,-0.6,0.0,0.0
2018-07-18,401033281,401033281|4079844|4290344,4290344,4079844,austin vanderford,angelo trevino,1,austin vanderford,SUBMISSION,2,7.7,3.2225165472254744,2.539999999999992,,0.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-18,401033281,401033281|4349152|4359111,4349152,4359111,chibwikem onyenegecha,anthony adams,1,chibwikem onyenegecha,DEC-SPLT,3,15.0,-6.261593324982716,5.0800000000000125,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-18,401033281,401033281|4354318|4354319,4354318,4354319,edmen shahbazyan,antonio jones,1,edmen shahbazyan,KO-TKO,1,0.67,-12.608061767182079,5.0800000000000125,,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-25,401033282,401033282|2953005|4355664,2953005,4355664,nick newell,alexander munoz,0,alexander munoz,DEC-UNA,3,15.0,3.9507998110844156,2.5400000000000205,,0.0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-25,401033282,401033282|3028694|4237606,4237606,3028694,jeff hughes,josh appelt,1,jeff hughes,KO-TKO,1,4.43,-4.911805170537381,10.159999999999997,,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-25,401033282,401033282|4081555|4354420,4354420,4081555,jimmy crute,chris birchler,1,jimmy crute,KO-TKO,1,4.38,-8.74761288732828,-2.539999999999992,,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-25,401033282,401033282|4289274|4339145,4339145,4289274,mike davis,sodiq yusuff,0,sodiq yusuff,DEC-UNA,3,15.0,0.6132911695654251,7.6200000000000045,3.8100000000000023,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-25,401033282,401033282|4354421|4354422,4354421,4354422,chase hooper,canaan kawaihae,1,chase hooper,DEC-UNA,3,15.0,-2.0479544412274038,2.539999999999992,7.6200000000000045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-01,401033284,401033284|3150681|4357591,3150681,4357591,jordan griffin,maurice mitchell,1,jordan griffin,SUBMISSION,1,3.95,-2.669459331813794,2.5400000000000205,,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-01,401033284,401033284|3254940|4354423,4354423,3254940,roosevelt roberts,garrett gross,1,roosevelt roberts,SUBMISSION,2,7.220000000000001,-5.5114068050678675,12.700000000000017,10.159999999999997,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-01,401033284,401033284|4062290|4202873,4062290,4202873,justin sumter,ian heinisch,0,ian heinisch,KO-TKO,1,3.62,-1.2649130372286912,7.6200000000000045,20.319999999999993,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-01,401033284,401033284|4234510|4292650,4292650,4234510,juan adams,shawn teed,1,juan adams,KO-TKO,1,4.28,0.07666139619567858,0.0,,0.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
