uid,fight_id,event_id,event_date,event_name,promotion,fighter_id,fighter_name,fight_result,opponent_id,opponent_name,title_fight,fight_end_round,fight_result_type,fight_duration,over_2_5
s:3301~l:3321~e:401221631~c:401233642,401221631-2971118-4276994,401221631,2020-08-19,Dana White's Contender Series,DWC,4684127,chad johnson,L,4276994,josh parisian,False,1,KO-TKO,3.72,False
s:3301~l:3321~e:401221631~c:401233643,401221631-2500457-4424582,401221631,2020-08-19,Dana White's Contender Series,DWC,4683705,kenneth cross,W,4424582,kevin syler,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:401221630~c:401232277,401221630-3098802-3998248,401221630,2020-08-12,Dana White's Contender Series,DWC,4403536,brady huang,L,3998248,adrian yanez,False,1,KO-TKO,0.65,False
s:3301~l:3321~e:401221630~c:401232279,401221630-4422029-4394752,401221630,2020-08-12,Dana White's Contender Series,DWC,2990078,daniel swain,L,4422029,tj laramie,False,1,DR-TKO,5.0,False
s:3301~l:3321~e:401221629~c:401231060,401221629-3956305-4685870,401221629,2020-08-05,Dana White's Contender Series,DWC,4686567,mikey gonzalez,L,4685870,uros medic,False,1,KO-TKO,2.2,False
s:3301~l:3321~e:401221629~c:401231039,401221629-4686565-4237147,401221629,2020-08-05,Dana White's Contender Series,DWC,3926497,jose flores,L,4686565,jordan leavitt,False,1,SUBMISSION,4.25,False
s:3301~l:3321~e:400972138~c:265521,400972138-4081024-4237147,400972138,2017-08-30,Dana White's Contender Series,DWC,3926497,jose flores,L,4081024,matt frevola,False,2,SUBMISSION,8.53,False
s:3301~l:3321~e:401033280~c:265449,401033280-4357555-3901014,401033280,2018-07-11,Dana White's Contender Series,DWC,2555540,kevin aguilar,W,4357555,joey gomez,False,3,DEC-SPLT,15.0,True
s:3301~l:3321~e:401128920~c:268451,401128920-4062290-2335725,401128920,2019-07-10,Dana White's Contender Series,DWC,4016050,maki pitolo,W,4062290,justin sumter,False,1,KO-TKO,1.62,False
s:3301~l:3321~e:401128925~c:269721,401128925-4565646-4001846,401128925,2019-08-14,Dana White's Contender Series,DWC,4044409,brok weaver,W,4565646,devin smyth,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:401128917~c:268442,401128917-2335725-3039935,401128917,2019-06-19,Dana White's Contender Series,DWC,4423213,yorgan de castro,W,3039935,alton meeks,False,1,KO-TKO,4.25,False
s:3301~l:3321~e:401033283~c:265432,401033283-3122040-3347074,401033283,2018-08-08,Dana White's Contender Series,DWC,4354426,jacob kilburn,L,3347074,bobby moffett,False,2,SUBMISSION,6.03,False
s:3301~l:3321~e:401128918~c:264864,401128918-4246820-4573210,401128918,2019-08-28,Dana White's Contender Series,DWC,4573211,ben sosoli,D,4573210,dustin joynson,False,1,NO-CONTEST,2.13,False
s:3301~l:3321~e:400961602~c:237190,400961602-3928693-3099985,400961602,2017-07-11,Dana White's Contender Series,DWC,3122040,boston salmon,W,3928693,ricky turcios,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:400972138~c:265524,400972138-3903959-3153109,400972138,2017-08-30,Dana White's Contender Series,DWC,4256214,lauren mueller,W,3153109,kelly velasco,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:401128918~c:264861,401128918-4421517-4064714,401128918,2019-08-28,Dana White's Contender Series,DWC,4033520,teddy ash,L,4421517,duško todorović,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:401128918~c:264864,401128918-4573211-3102126,401128918,2019-08-28,Dana White's Contender Series,DWC,4573210,dustin joynson,D,4573211,ben sosoli,False,1,NO-CONTEST,2.13,False
s:3301~l:3321~e:401128918~c:264865,401128918-4565904-4063667,401128918,2019-08-28,Dana White's Contender Series,DWC,4569669,dylan lockard,L,4063667,tj brown,False,3,SUBMISSION,12.98,True
s:3301~l:3321~e:401128926~c:270164,401128926-4426144-4141265,401128926,2019-08-21,Dana White's Contender Series,DWC,4565668,micol disegni,L,4141265,mallory martin,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:401128926~c:270165,401128926-4569668-4068998,401128926,2019-08-21,Dana White's Contender Series,DWC,4303035,phil caracappa,L,4569668,ricky steele,False,3,DEC-SPLT,15.0,True
s:3301~l:3321~e:401128925~c:266408,401128925-4248475-4292650,401128925,2019-08-14,Dana White's Contender Series,DWC,4245681,karl reed,L,4248475,julius anglickas,False,3,SUBMISSION,13.42,True
s:3301~l:3321~e:400968459~c:238811,400968459-4292650-4028629,400968459,2017-08-16,Dana White's Contender Series,DWC,4245681,karl reed,L,4028629,cameron olson,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:401033283~c:265432,401033283-4354426-4424582,401033283,2018-08-08,Dana White's Contender Series,DWC,3347074,bobby moffett,W,4354426,jacob kilburn,False,2,SUBMISSION,6.03,False
s:3301~l:3321~e:401128924~c:269714,401128924-3167160-4372245,401128924,2019-08-07,Dana White's Contender Series,DWC,4409396,harvey park,L,4372245,omar morales,False,2,KO-TKO,6.1,False
s:3301~l:3321~e:401128924~c:269717,401128924-4350860-4377802,401128924,2019-08-07,Dana White's Contender Series,DWC,4234751,lucrezia ria,W,4350860,marilia santos,False,3,DEC-SPLT,15.0,True
s:3301~l:3321~e:401128923~c:268321,401128923-4426312-4065618,401128923,2019-07-31,Dana White's Contender Series,DWC,3897220,rico farrington,L,4426312,daniel rodriguez,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:401128923~c:268322,401128923-4426192-3020092,401128923,2019-07-31,Dana White's Contender Series,DWC,4426144,michal martinek,L,4426192,rodrigo nascimento,False,1,SUBMISSION,3.27,False
s:3301~l:3321~e:401074496~c:265424,401074496-3956260-4370999,401074496,2018-08-11,Dana White's Contender Series,DWC,4371004,sarah frota,W,4370999,maiara amanajas dos santos,False,1,KO-TKO,3.43,False
s:3301~l:3321~e:400966347~c:265554,400966347-3045798-3120931,400966347,2017-07-25,Dana White's Contender Series,DWC,4236956,kyle stewart,W,3120931,jason jackson,False,2,KO-TKO,5.35,False
s:3301~l:3321~e:401128922~c:268461,401128922-4426306-4239743,401128922,2019-07-24,Dana White's Contender Series,DWC,4407930,jj okanovich,W,4426306,christian lohsen,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:401128922~c:268462,401128922-4425355-3028404,401128922,2019-07-24,Dana White's Contender Series,DWC,4064714,alexander poppeck,L,4425355,jamahal hill,False,2,KO-TKO,9.48,False
s:3301~l:3321~e:401033284~c:265459,401033284-3952413-4234510,401033284,2018-08-01,Dana White's Contender Series,DWC,4292650,juan adams,W,4234510,shawn teed,False,1,KO-TKO,4.28,False
s:3301~l:3321~e:401128921~c:268453,401128921-4424224-2560714,401128921,2019-07-17,Dana White's Contender Series,DWC,4424222,armando villarreal,L,4424224,ode' osbourne,False,1,SUBMISSION,4.65,False
s:3301~l:3321~e:401221631~c:401233643,401221631-4683705-4423425,401221631,2020-08-19,Dana White's Contender Series,DWC,4424582,kevin syler,L,4683705,kenneth cross,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:401128921~c:268454,401128921-4423425-4424478,401128921,2019-07-17,Dana White's Contender Series,DWC,4424582,kevin syler,W,4424478,lance lawrence,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:401128920~c:268451,401128920-3115841-4016050,401128920,2019-07-10,Dana White's Contender Series,DWC,4062290,justin sumter,L,4016050,maki pitolo,False,1,KO-TKO,1.62,False
s:3301~l:3321~e:401033284~c:265457,401033284-4202873-3115841,401033284,2018-08-01,Dana White's Contender Series,DWC,4062290,justin sumter,L,4202873,ian heinisch,False,1,KO-TKO,3.62,False
s:3301~l:3321~e:600008643~c:401362001,600008643-4252258-4422443,600008643,2021-09-22,Dana White's Contender Series,DWC,4239743,jacob rosales,L,4252258,victor martinez,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:401128920~c:268452,401128920-4245092-4422443,401128920,2019-07-10,Dana White's Contender Series,DWC,4239743,jacob rosales,L,4245092,jonathan pearce,False,3,KO-TKO,11.83,False
s:3301~l:3321~e:401128919~c:268444,401128919-4339489-3074102,401128919,2019-06-26,Dana White's Contender Series,DWC,2560714,tony johnson,W,4339489,alton cunningham,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:401128919~c:268445,401128919-4273352-4030352,401128919,2019-06-26,Dana White's Contender Series,DWC,4423425,justin gonzales,W,4030352,zach zane,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:401128917~c:268440,401128917-4289255-3128086,401128917,2019-06-19,Dana White's Contender Series,DWC,4080575,kali robbins,L,4289255,hannah goldy,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:401128917~c:268441,401128917-4076472-4243873,401128917,2019-06-19,Dana White's Contender Series,DWC,3009725,brendan loughnane,W,4076472,bill algeo,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:400968459~c:238660,400968459-3077134-3611366,400968459,2017-08-16,Dana White's Contender Series,DWC,3020777,charles byrd,W,3077134,buddy wallace,False,2,SUBMISSION,7.05,False
s:3301~l:3321~e:400961602~c:237191,400961602-4237148-3611366,400961602,2017-07-11,Dana White's Contender Series,DWC,3020777,charles byrd,W,4237148,jamie pickett,False,1,SUBMISSION,4.92,False
s:3301~l:3321~e:400966348~c:265548,400966348-3044563-3960440,400966348,2017-08-01,Dana White's Contender Series,DWC,4020801,austin arnett,L,3960440,brandon davis,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:400972138~c:265525,400972138-4249193-3126373,400972138,2017-08-30,Dana White's Contender Series,DWC,3983543,allen crowder,W,4249193,don'tale mayes,False,3,KO-TKO,14.2,True
s:3301~l:3321~e:401033279~c:265475,401033279-4294510-3923486,401033279,2018-06-27,Dana White's Contender Series,DWC,3611366,te edwards,W,4294510,austin tweedy,False,1,KO-TKO,0.47,False
s:3301~l:3321~e:400972137~c:265528,400972137-4249185-4070161,400972137,2017-08-23,Dana White's Contender Series,DWC,3128221,joby sanchez,W,4249185,jp buys,False,2,KO-TKO,7.470000000000001,False
s:3301~l:3321~e:400961602~c:237193,400961602-3961774-4070161,400961602,2017-07-11,Dana White's Contender Series,DWC,3128221,joby sanchez,W,3961774,manny vazquez,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:401074498~c:265422,401074498-4030631-4038065,401074498,2018-08-12,Dana White's Contender Series,DWC,3971629,dayana silva,L,4030631,gisele moreira,False,3,DEC-SPLT,15.0,True
s:3301~l:3321~e:401074498~c:265423,401074498-4234510-3955778,401074498,2018-08-12,Dana White's Contender Series,DWC,4372295,gleidson cutis,L,3955778,thiago moises,False,1,KO-TKO,4.35,False
s:3301~l:3321~e:401074497~c:265412,401074497-4379279-3254940,401074497,2018-08-12,Dana White's Contender Series,DWC,3108776,marcio alexandre jr.,W,4379279,leonardo silva de oliveira,False,1,SUBMISSION,1.87,False
s:3301~l:3321~e:401074497~c:265435,401074497-3096577-3170347,401074497,2018-08-12,Dana White's Contender Series,DWC,4039957,estefani almeida,L,3170347,taila santos,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:401074497~c:265436,401074497-2502444-3091099,401074497,2018-08-12,Dana White's Contender Series,DWC,4081147,bruno assis,L,3091099,andre muniz,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:401074496~c:265425,401074496-4371002-4037324,401074496,2018-08-11,Dana White's Contender Series,DWC,3054275,diego henrique da silva,L,4371002,antonio arroyo,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:401074496~c:265427,401074496-4349152-4280789,401074496,2018-08-11,Dana White's Contender Series,DWC,4371000,gustavo gabriel,L,4280789,rogerio bontorin,False,2,SUBMISSION,9.620000000000001,False
s:3301~l:3321~e:401074496~c:265428,401074496-4081555-4371001,401074496,2018-08-11,Dana White's Contender Series,DWC,4371003,mayana kellem,L,4371001,mayra bueno silva,False,1,SUBMISSION,1.03,False
s:3301~l:3321~e:401033283~c:265429,401033283-3028694-2220951,401033283,2018-08-08,Dana White's Contender Series,DWC,4358020,tebaris gordon,L,2220951,greg hardy,False,1,KO-TKO,0.28,False
s:3301~l:3321~e:401033283~c:265430,401033283-3952411-4294278,401033283,2018-08-08,Dana White's Contender Series,DWC,4354425,devonte smith,W,4294278,joe lowry,False,1,KO-TKO,2.87,False
s:3301~l:3321~e:401033283~c:265431,401033283-4354319-4245094,401033283,2018-08-08,Dana White's Contender Series,DWC,4354424,dennis bryant,L,4245094,kennedy nzechukwu,False,1,KO-TKO,1.8,False
s:3301~l:3321~e:401033283~c:265433,401033283-4354427-2504172,401033283,2018-08-08,Dana White's Contender Series,DWC,4070902,alex gilpin,W,4354427,marty coughran,False,2,SUBMISSION,6.92,False
s:3301~l:3321~e:401033284~c:265455,401033284-4354423-4239492,401033284,2018-08-01,Dana White's Contender Series,DWC,3254940,garrett gross,L,4354423,roosevelt roberts,False,2,SUBMISSION,7.220000000000001,False
s:3301~l:3321~e:401033284~c:265456,401033284-4339489-4249193,401033284,2018-08-01,Dana White's Contender Series,DWC,4349155,mitchell sipe,L,4249193,don'tale mayes,False,2,KO-TKO,9.82,False
s:3301~l:3321~e:401033284~c:265459,401033284-4292650-3111338,401033284,2018-08-01,Dana White's Contender Series,DWC,4234510,shawn teed,L,4292650,juan adams,False,1,KO-TKO,4.28,False
s:3301~l:3321~e:401033282~c:265440,401033282-4354420-4350867,401033282,2018-07-25,Dana White's Contender Series,DWC,4081555,chris birchler,L,4354420,jimmy crute,False,1,KO-TKO,4.38,False
s:3301~l:3321~e:401033282~c:265442,401033282-4237606-4311136,401033282,2018-07-25,Dana White's Contender Series,DWC,3028694,josh appelt,L,4237606,jeff hughes,False,1,KO-TKO,4.43,False
s:3301~l:3321~e:401033281~c:265444,401033281-4246307-2989130,401033281,2018-07-18,Dana White's Contender Series,DWC,4037324,jamie colleen miller,L,4246307,maycee barber,False,3,KO-TKO,14.25,True
s:3301~l:3321~e:400968459~c:238814,400968459-4232927-2989130,400968459,2017-08-16,Dana White's Contender Series,DWC,4037324,jamie colleen miller,W,4232927,tiffany masters,False,3,SUBMISSION,14.719999999999999,True
s:3301~l:3321~e:401033281~c:265446,401033281-4359111-4070700,401033281,2018-07-18,Dana White's Contender Series,DWC,4349152,chibwikem onyenegecha,W,4359111,anthony adams,False,3,DEC-SPLT,15.0,True
s:3301~l:3321~e:401033281~c:265447,401033281-4290344-4204438,401033281,2018-07-18,Dana White's Contender Series,DWC,4079844,angelo trevino,L,4290344,austin vanderford,False,2,SUBMISSION,7.7,False
s:3301~l:3321~e:401033281~c:265448,401033281-4039866-4354318,401033281,2018-07-18,Dana White's Contender Series,DWC,4354319,antonio jones,L,4354318,edmen shahbazyan,False,1,KO-TKO,0.67,False
s:3301~l:3321~e:401033280~c:265449,401033280-4027695-2555540,401033280,2018-07-11,Dana White's Contender Series,DWC,4357555,joey gomez,L,2555540,kevin aguilar,False,3,DEC-SPLT,15.0,True
s:3301~l:3321~e:401128919~c:268444,401128919-4339131-2560714,401128919,2019-06-26,Dana White's Contender Series,DWC,4339489,alton cunningham,L,2560714,tony johnson,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:401033280~c:265450,401033280-4339131-4249192,401033280,2018-07-11,Dana White's Contender Series,DWC,4339489,alton cunningham,L,4249192,bevon lewis,False,1,KO-TKO,3.02,False
s:3301~l:3321~e:401033280~c:265451,401033280-4339148-3020395,401033280,2018-07-11,Dana White's Contender Series,DWC,4239492,ricky palacios,W,3020395,toby misech,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:401033280~c:265452,401033280-4054622-4350869,401033280,2018-07-11,Dana White's Contender Series,DWC,3084125,rilley dutro,L,4054622,jordan espinosa,False,3,KO-TKO,14.969999999999999,True
s:3301~l:3321~e:401033280~c:265453,401033280-4339490-3146345,401033280,2018-07-11,Dana White's Contender Series,DWC,4243343,max mustaki,L,4339490,jalin turner,False,1,DR-TKO,5.0,False
s:3301~l:3321~e:401033279~c:265474,401033279-4339152-3096574,401033279,2018-06-27,Dana White's Contender Series,DWC,4039866,jaimelene nievera,L,4339152,antonina shevchenko,False,2,KO-TKO,8.370000000000001,False
s:3301~l:3321~e:401033277~c:265479,401033277-2335524-3122837,401033277,2018-06-20,Dana White's Contender Series,DWC,4339144,yazan hajeh,L,3122837,matt sayles,False,1,KO-TKO,1.95,False
s:3301~l:3321~e:401033277~c:265482,401033277-3887606-2970798,401033277,2018-06-20,Dana White's Contender Series,DWC,3146345,emiliano sordi,L,3887606,ryan spann,False,1,SUBMISSION,0.43,False
s:3301~l:3321~e:401033277~c:265483,401033277-4339149-3074494,401033277,2018-06-20,Dana White's Contender Series,DWC,4339148,tyler hill,L,4339149,dwight grant,False,2,KO-TKO,7.13,False
s:3301~l:3321~e:401033270~c:265463,401033270-4236124-3948876,401033270,2018-06-13,Dana White's Contender Series,DWC,4339131,dashawn boatwright,L,3948876,alonzo menifield,False,1,KO-TKO,0.13,False
s:3301~l:3321~e:401033270~c:265464,401033270-4010677-2984770,401033270,2018-06-13,Dana White's Contender Series,DWC,4065047,sean lally,L,2984770,chris curtis,False,3,KO-TKO,11.620000000000001,False
s:3301~l:3321~e:401033270~c:265467,401033270-3093741-3943695,401033270,2018-06-13,Dana White's Contender Series,DWC,4339129,will santiago jr.,L,3943695,kevin holland,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:400972137~c:265529,400972137-4227123-2335671,400972137,2017-08-23,Dana White's Contender Series,DWC,2984784,mike santiago,W,4227123,mark cherico,False,1,KO-TKO,2.98,False
s:3301~l:3321~e:401074497~c:265434,401074497-3077134-3146944,401074497,2018-08-12,Dana White's Contender Series,DWC,3991049,henrique da silva,L,3146944,johnny walker,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:400972138~c:265522,400972138-4249192-2503659,400972138,2017-08-30,Dana White's Contender Series,DWC,4249191,elias urbina,L,4249192,bevon lewis,False,2,KO-TKO,7.779999999999999,False
s:3301~l:3321~e:400972138~c:265523,400972138-4030197-3087807,400972138,2017-08-30,Dana White's Contender Series,DWC,2951136,adam antolin,W,4030197,casey kenney,False,3,DEC-SPLT,15.0,True
s:3301~l:3321~e:400972138~c:265524,400972138-4256214-2335778,400972138,2017-08-30,Dana White's Contender Series,DWC,3153109,kelly velasco,L,4256214,lauren mueller,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:400968459~c:238660,400968459-2557012-3020777,400968459,2017-08-16,Dana White's Contender Series,DWC,3077134,buddy wallace,L,3020777,charles byrd,False,2,SUBMISSION,7.05,False
s:3301~l:3321~e:400968459~c:238813,400968459-3931156-3120931,400968459,2017-08-16,Dana White's Contender Series,DWC,3074719,adrian diaz,L,3931156,grant dawson,False,2,SUBMISSION,6.25,False
s:3301~l:3321~e:400968459~c:238811,400968459-4245681-3155410,400968459,2017-08-16,Dana White's Contender Series,DWC,4028629,cameron olson,W,4245681,karl reed,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:400968459~c:238815,400968459-4038127-4236955,400968459,2017-08-16,Dana White's Contender Series,DWC,4036096,jaime alvarez,W,4038127,martin day,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:400968458~c:238651,400968458-4081550-2553221,400968458,2017-08-08,Dana White's Contender Series,DWC,3152189,jamelle jones,L,4081550,mike rodriguez,False,1,KO-TKO,2.25,False
s:3301~l:3321~e:400968458~c:238654,400968458-3155425-4082018,400968458,2017-08-08,Dana White's Contender Series,DWC,3077954,kevin gray,L,3155425,alex perez,False,1,SUBMISSION,2.9,False
s:3301~l:3321~e:400968458~c:238652,400968458-3922491-3092342,400968458,2017-08-08,Dana White's Contender Series,DWC,3164449,donavon frelow,L,3922491,ricky simon,False,3,DEC-SPLT,15.0,True
s:3301~l:3321~e:400968458~c:238655,400968458-4245091-4237605,400968458,2017-08-08,Dana White's Contender Series,DWC,4013988,shelton graves,W,4245091,everett sims,False,3,KO-TKO,12.33,False
s:3301~l:3321~e:400966348~c:265549,400966348-2335516-4063869,400966348,2017-08-01,Dana White's Contender Series,DWC,4237014,cheyden leialoha,L,4063869,john castaneda,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:400966347~c:265554,400966347-4236956-2502477,400966347,2017-07-25,Dana White's Contender Series,DWC,3120931,jason jackson,L,4236956,kyle stewart,False,2,KO-TKO,5.35,False
s:3301~l:3321~e:400966347~c:265555,400966347-3111997-4236939,400966347,2017-07-25,Dana White's Contender Series,DWC,3087807,chase waldon,L,3111997,geoff neal,False,1,KO-TKO,1.93,False
s:3301~l:3321~e:400966347~c:265557,400966347-2354293-4074001,400966347,2017-07-25,Dana White's Contender Series,DWC,4236955,luis gomez,L,4074001,dan ige,False,3,SUBMISSION,13.379999999999999,True
s:3301~l:3321~e:400966346~c:265532,400966346-3024141-2335797,400966346,2017-07-19,Dana White's Contender Series,DWC,2553221,angel de anda,L,3024141,dan spohn,False,1,SUBMISSION,3.17,False
s:3301~l:3321~e:400966346~c:265533,400966346-4205093-2989346,400966346,2017-07-19,Dana White's Contender Series,DWC,4082018,alfred khashakyan,L,4205093,sean o'malley,False,1,KO-TKO,4.23,False
s:3301~l:3321~e:400966346~c:265574,400966346-3895524-3019933,400966346,2017-07-19,Dana White's Contender Series,DWC,2557012,lazar stojadinovic,L,3895524,thanh le,False,2,KO-TKO,6.58,False
s:3301~l:3321~e:400966346~c:265575,400966346-2504556-4040925,400966346,2017-07-19,Dana White's Contender Series,DWC,4237605,michael cora,L,4040925,sidney outlaw,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:401033279~c:265476,401033279-4276994-2528568,401033279,2018-06-27,Dana White's Contender Series,DWC,2506260,greg rebello,L,4276994,josh parisian,False,1,KO-TKO,1.52,False
s:3301~l:3321~e:400961602~c:237194,400961602-2558159-2528568,400961602,2017-07-11,Dana White's Contender Series,DWC,2506260,greg rebello,L,2558159,azunna anyanwu,False,2,KO-TKO,8.07,False
s:3301~l:3321~e:400961602~c:237193,400961602-2335475-3128221,400961602,2017-07-11,Dana White's Contender Series,DWC,3961774,manny vazquez,L,3128221,joby sanchez,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:400966347~c:265556,400966347-3948876-2502273,400966347,2017-07-25,Dana White's Contender Series,DWC,3923647,daniel jolly,L,3948876,alonzo menifield,False,1,DR-TKO,5.0,False
s:3301~l:3321~e:600055020~c:401808378,600055020-5264462-5149437,600055020,2025-08-12,Dana White's Contender Series,DWC,5296753,baisangur susurkaev,W,5149437,murtaza talha,False,1,KO-TKO,3.07,False
s:3301~l:3321~e:600055005~c:401813458,600055005-5293988-4413642,600055005,2025-08-27,Dana White's Contender Series,DWC,5302831,donte johnson,W,4413642,darion abbey,False,1,KO-TKO,1.07,False
s:3301~l:3321~e:600036497~c:401591072,600036497-5293988-5139556,600036497,2023-09-20,Dana White's Contender Series,DWC,5145495,stephanie luciano,D,5139556,talita alencar,False,3,DRAW,15.0,True
s:3301~l:3321~e:600047776~c:401715288,600047776-5228275-5292014,600047776,2024-09-11,Dana White's Contender Series,DWC,5216713,navajo stirling,W,5228275,phil latu,False,2,KO-TKO,7.35,False
s:3301~l:3321~e:600055032~c:401794770,600055032-4396363-5264925,600055032,2025-09-24,Dana White's Contender Series,DWC,5282616,djani barbir,L,5264925,mantas kondratavičius,False,1,KO-TKO,1.1,False
s:3301~l:3321~e:600055032~c:401823573,600055032-5308768-5245078,600055032,2025-09-24,Dana White's Contender Series,DWC,4916608,brahyam zurcher,L,5308768,murtazali magomedov,False,1,KO-TKO,1.62,False
s:3301~l:3321~e:600055032~c:401823574,600055032-5308770-5307799,600055032,2025-09-24,Dana White's Contender Series,DWC,5308769,jeisla chaves,W,5308770,sofia montenegro,False,3,DEC-SPLT,15.0,True
s:3301~l:3321~e:600055032~c:401823575,600055032-5157674-4687104,600055032,2025-09-24,Dana White's Contender Series,DWC,5277050,justice torres,L,4687104,javier reyes,False,1,KO-TKO,2.53,False
s:3301~l:3321~e:600055032~c:401823576,600055032-5308872-5228596,600055032,2025-09-24,Dana White's Contender Series,DWC,5308871,rafael tobias,W,5308872,jair de oliveira,False,1,SUBMISSION,3.77,False
s:3301~l:3321~e:600055031~c:401819851,600055031-5216997-5236383,600055031,2025-09-17,Dana White's Contender Series,DWC,5307813,mackson lee,L,5236383,hecher sosa,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:600055031~c:401819853,600055031-5102627-5307810,600055031,2025-09-17,Dana White's Contender Series,DWC,5307811,mahamed aly,L,5307810,iwo baraniewski,False,1,KO-TKO,0.33,False
s:3301~l:3321~e:600055031~c:401794769,600055031-5307815-4915407,600055031,2025-09-17,Dana White's Contender Series,DWC,5307814,tommy gantt,W,5307815,adam livingston,False,1,SUBMISSION,2.78,False
s:3301~l:3321~e:600055031~c:401819854,600055031-4977642-5109011,600055031,2025-09-17,Dana White's Contender Series,DWC,5293566,in soo hwang,L,5109011,paddy mccorry,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:600055031~c:401819852,600055031-5282412-5180489,600055031,2025-09-17,Dana White's Contender Series,DWC,5086848,raphael uchegbu,L,5282412,cody chovancek,False,3,KO-TKO,10.17,False
s:3301~l:3321~e:600055007~c:401819811,600055007-5292169-5239615,600055007,2025-09-10,Dana White's Contender Series,DWC,5292023,anthony guarascio,L,5239615,steven asplund,False,1,KO-TKO,0.27,False
s:3301~l:3321~e:600055007~c:401819810,600055007-5307524-4894864,600055007,2025-09-10,Dana White's Contender Series,DWC,5292014,felipe franco,L,5307524,freddy vidal,False,3,SUBMISSION,14.8,True
s:3301~l:3321~e:600055007~c:401808387,600055007-5278269-5138994,600055007,2025-09-10,Dana White's Contender Series,DWC,5157674,shanelle dyer,L,5278269,carol foro,False,3,DEC-UNA,15.0,True
s:3301~l:3321~e:600036494~c:401571755,600036494-5296762-4914335,600036494,2023-08-30,Dana White's Contender Series,DWC,5145682,bolaji oki,W,4914335,dylan salvador,False,1,KO-TKO,2.77,False
s:3301~l:3321~e:600055006~c:401794187,600055006-5264470-4629138,600055006,2025-09-03,Dana White's Contender Series,DWC,5228596,jack congdon,L,4629138,jean-paul lebosnoyani,False,1,KO-TKO,1.13,False
s:3301~l:3321~e:600055006~c:401805483,600055006-5216978-5287881,600055006,2025-09-03,Dana White's Contender Series,DWC,4977642,theo haig,L,5216978,cezary oleksiejczuk,False,1,KO-TKO,0.6,False
s:3301~l:3321~e:600055006~c:401805484,600055006-5124146-5144008,600055006,2025-09-03,Dana White's Contender Series,DWC,4063786,mandel nallo,W,5124146,samuel silva,False,1,KO-TKO,3.48,False
s:3301~l:3321~e:600055006~c:401805486,600055006-5295176-5279283,600055006,2025-09-03,Dana White's Contender Series,DWC,5212849,tommy mcmillen,W,5295176,david mgoyan,False,3,DEC-MAJ,15.0,True
s:3301~l:3321~e:600055005~c:401813457,600055005-5291085-5292169,600055005,2025-08-27,Dana White's Contender Series,DWC,5216997,trent miller,L,5291085,ryan gandra,False,1,KO-TKO,2.85,False
s:3301~l:3321~e:600055005~c:401804266,600055005-5099679-5282842,600055005,2025-08-27,Dana White's Contender Series,DWC,4915407,damon wilson,L,5099679,marcio barbosa,False,1,KO-TKO,4.23,False
s:3301~l:3321~e:600055005~c:401804267,600055005-4421784-5220971,600055005,2025-08-27,Dana White's Contender Series,DWC,5291025,abdul-rakhman yakhyaev,W,5220971,alik lorenz,False,1,KO-TKO,0.5,False
s:3301~l:3321~e:600055005~c:401804268,600055005-4423264-5085291,600055005,2025-08-27,Dana White's Contender Series,DWC,5180489,cristian perez,L,5085291,manoel sousa,False,3,KO-TKO,13.0,True
s:3301~l:3321~e:600011552~c:401382950,600011552-5211223-4884868,600011552,2021-10-27,Dana White's Contender Series,DWC,4894864,xiao long,L,4884868,cristian quiñonez,False,3,DEC-UNA,15.0,True
